date,lysine_price,corn_price,rm_price,fishmeal_price,wheat_price,piglet_price,sow_price,pork_price,sbm_price,cm_price
2019-10-25,6.45,1874.3,2444.166667,9300,2370,76.56,3679,49.27,3197.142857,2700
2019-10-28,6.45,1876.8,2391.666667,9300,2382,76.68,3665,55.5,3168.571429,2700
2019-10-29,6.45,1879.8,2381.666667,9300,2384,76.68,3665,55.5,3167.142857,2700
2019-10-30,6.45,1882.8,2381.666667,9300,2384,79.07,3696,55.52,3162.857143,2700
2019-10-31,6.45,1883.8,2360,9300,2387,79.07,3696,55.52,3156.428571,2700
2019-11-01,6.45,1885.8,2341.666667,9300,2388,79.97,3660,56.85,3134.285714,2700
2019-11-04,6.45,1889.8,2341.666667,9300,2392,78.06,3656,55.99,3137.142857,2700
2019-11-05,6.45,1889.8,2317.5,9300,2396,78.06,3656,55.99,3137.142857,2700
2019-11-06,6.45,1890.8,2287.5,9300,2401,78.04,3622,56,3113.571429,2700
2019-11-07,6.45,1891.8,2287.5,9300,2401,78.04,3622,56,3113.571429,2700
2019-11-08,6.45,1893.3,2287.5,9300,2403,78.04,3622,56,3115,2700
2019-11-11,6.45,1888.3,2247.5,9300,2405,80.05,3688,54.96,3086.428571,2700
2019-11-12,6.55,1886.3,2229.166667,9300,2407,80.04,3687,54.95,3050,2700
2019-11-13,6.55,1883.8,2229.166667,9300,2409,84.98,3673,55.43,3052.857143,2700
2019-11-14,6.55,1883.8,2216.666667,9100,2410,82.08,3650,56.19,3053.571429,2700
2019-11-15,6.55,1883.8,2216.666667,9100,2411,80.78,3744,54.61,3048.571429,2700
2019-11-18,6.55,1890.8,2249.166667,9100,2413,80.78,3744,54.61,3057.857143,2700
2019-11-19,6.55,1889.8,2249.166667,9100,2414,76.81,3680,52.22,3058.571429,2700
2019-11-20,6.55,1887.8,2249.166667,9100,2414,76.81,3680,52.22,3058.571429,2700
2019-11-21,6.55,1889.8,2249.166667,9100,2415,75.94,3635,51.88,3059.285714,2700
2019-11-22,6.55,1884.8,2230.833333,9100,2416,75.28,3610,51.21,3059.285714,2700
2019-11-25,6.55,1884.8,2230.833333,9100,2414,74.76,3560,50.87,3057.142857,2700
2019-11-26,6.55,1883.8,2240.833333,9100,2413,74.76,3560,50.87,3053.571429,2700
2019-11-27,6.55,1881.3,2228.333333,9100,2412,77.34,3449,50.79,3042.857143,2700
2019-11-28,6.55,1881.3,2228.333333,9100,2412,74.84,3385,51.76,3041.428571,2700
2019-11-29,6.55,1873.8,2228.333333,9100,2412,75.25,3418,51.58,3026.428571,2700
2019-12-02,6.55,1870.8,2230.833333,9100,2411,79.23,3616,51.2,3019.285714,2700
2019-12-03,6.55,1868.8,2260.833333,9100,2411,79.23,3616,51.2,3002.857143,2700
2019-12-04,6.55,1865.8,2272.5,9100,2412,77.38,3565,50.14,2998.571429,2700
2019-12-05,6.55,1865.3,2272.5,9100,2411,73.5,3540,49.18,2998.571429,2700
2019-12-06,6.55,1865.3,2272.5,9100,2410,73.5,3540,49.18,3003.571429,2700
2019-12-09,6.55,1863.3,2275.833333,9100,2410,75.2,3523,48.71,3001.428571,2700
2019-12-10,6.55,1863,2295,9100,2409,75.2,3523,48.71,2992.142857,2700
2019-12-11,6.55,1861.5,2315,9175,2408,71.52,3450,50.12,2982.857143,2700
2019-12-12,6.55,1860.5,2292.5,9200,2408,73.65,3526,49.99,2960,2700
2019-12-13,6.55,1856.5,2290,9200,2408,73.49,3551,49.71,2921.428571,2700
2019-12-16,6.55,1852.5,2290,9475,2407,75.97,3528,50.14,2919.285714,2700
2019-12-17,6.7,1852.5,2290,9475,2407,75.97,3527,50.14,2907.857143,2700
2019-12-18,6.7,1852.5,2310,9475,2407,75.97,3527,50.14,2909.285714,2700
2019-12-19,6.65,1852.5,2287.5,9800,2407,78.47,3696,49.79,2909.285714,2650
2019-12-20,6.6,1852.5,2287.5,9800,2407,78.47,3696,49.79,2909.285714,2650
2019-12-23,6.6,1855.5,2287.5,10000,2407,76.24,3568,51.27,2886.428571,2650
2019-12-24,6.6,1853.5,2287.5,10000,2407,76.24,3568,51.27,2874.285714,2650
2019-12-25,6.6,1853.5,2276.666667,10000,2407,75.37,3441,49.79,2865,2650
2019-12-26,6.6,1853.5,2276.666667,10000,2407,75.37,3441,49.79,2860.714286,2650
2019-12-27,6.6,1852,2278.333333,10000,2408,75.73,3442,49.51,2857.857143,2650
2019-12-31,6.6,1850,2320,10000,2408,75.73,3442,49.51,2862.142857,2650
2020-01-06,6.6,1839,2308.333333,10300,2408,75.21,3510,49.59,2824.285714,2610
2020-01-07,6.6,1839.5,2320.833333,10350,2408,78.93,3546,48.52,2817.857143,2610
2020-01-08,6.55,1840.5,2320.833333,10350,2408,77.57,3637,53.01,2814.285714,2610
2020-01-10,6.55,1841.5,2307.5,10350,2409,75.69,3641,49.41,2775.714286,2610
2020-01-13,6.55,1841.5,2284.166667,10600,2409,77.2,3592,48.8,2757.142857,2610
2020-01-14,6.55,1841.5,2280,10725,2409,77.2,3592,48.8,2745.714286,2610
2020-01-15,6.55,1841.5,2280,10950,2409,83.2,3717,52.56,2746.428571,2610
